Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,has_exact_synonym,has_related_synonym,http://data.bioontology.org/metadata/prefixIRI,http://purl.obolibrary.org/obo/has_prefix,http://purl.obolibrary.org/obo/IAO_0000115,http://purl.obolibrary.org/obo/is_unit_of,http://purl.org/dc/elements/1.1/source,http://www.geneontology.org/formats/oboInOwl#hasDbXref
http://purl.obolibrary.org/obo/UO_0000293,mega,M|10^[6],A prefix in the metric system denoting a factor of million.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000046,M|10^[6],,UO:0000293,,A prefix in the metric system denoting a factor of million.,,,
http://purl.obolibrary.org/obo/UO_0000290,peta,P|10^[15],A prefix in the metric system denoting a factor of ten to the power of 15.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000046,P|10^[15],,UO:0000290,,A prefix in the metric system denoting a factor of ten to the power of 15.,,,
http://purl.obolibrary.org/obo/UO_0000296,deci,d|10^[-1],A prefix in the metric system denoting a factor of one tenth.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000046,d|10^[-1],,UO:0000296,,A prefix in the metric system denoting a factor of one tenth.,,,
http://purl.obolibrary.org/obo/UO_0000291,tera,10^[12],A prefix in the metric system denoting a factor of ten to the power of 12.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000046,T,10^[12],UO:0000291,,A prefix in the metric system denoting a factor of ten to the power of 12.,,,
http://purl.obolibrary.org/obo/UO_0000292,giga,G|10^[9],A prefix in the metric system denoting a factor of ten to the power of 9.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000046,G|10^[9],,UO:0000292,,A prefix in the metric system denoting a factor of ten to the power of 9.,,,
http://purl.obolibrary.org/obo/UO_0000298,centi,c|10^[-2],A prefix in the metric system denoting a factor of one hundred.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000046,c|10^[-2],,UO:0000298,,A prefix in the metric system denoting a factor of one hundred.,,,
http://purl.obolibrary.org/obo/UO_0000297,milli,m|10^[-3],A prefix in the metric system denoting a factor of one thousand.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000046,m|10^[-3],,UO:0000297,,A prefix in the metric system denoting a factor of one thousand.,,,
http://purl.obolibrary.org/obo/UO_0000295,deca,da|10^[1],A prefix in the metric system denoting a factor of ten.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000046,da|10^[1],,UO:0000295,,A prefix in the metric system denoting a factor of ten.,,,
http://purl.obolibrary.org/obo/UO_0000294,kilo,k|10^[3],A prefix in the metric system denoting a factor of one thousand.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000046,k|10^[3],,UO:0000294,,A prefix in the metric system denoting a factor of one thousand.,,,
http://purl.obolibrary.org/obo/UO_0000299,micro,10^[-6],A prefix in the metric system denoting a factor of 10 to the power of -6.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000046,10^[-6],,UO:0000299,,A prefix in the metric system denoting a factor of 10 to the power of -6.,,,
http://purl.obolibrary.org/obo/UO_0000308,milligram per kilogram,,A dose unit which is equal to 1 milligram of a toxic or pharmaceutical substance per kilogram body weight of the recipient subject.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000307,,,UO:0000308,,A dose unit which is equal to 1 milligram of a toxic or pharmaceutical substance per kilogram body weight of the recipient subject.,,,
http://purl.obolibrary.org/obo/UO_0000303,femto,f|10^[-15],A prefix in the metric system denoting a factor of 10 to the power of -15.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000046,f|10^[-15],,UO:0000303,,A prefix in the metric system denoting a factor of 10 to the power of -15.,,,
http://purl.obolibrary.org/obo/UO_0000301,microgram per liter,ug/L|microgram per litre,A mass unit density which is equal to mass of an object in micrograms divided by the volume in liters.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000175,ug/L|microgram per litre,,UO:0000301,http://purl.obolibrary.org/obo/UO_0000299,A mass unit density which is equal to mass of an object in micrograms divided by the volume in liters.,,,
http://purl.obolibrary.org/obo/UO_0000302,pico,n|10^[-12],A prefix in the metric system denoting a factor of 10 to the power of -12.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000046,n|10^[-12],,UO:0000302,,A prefix in the metric system denoting a factor of 10 to the power of -12.,,,
http://purl.obolibrary.org/obo/UO_0000309,milligram per square meter,,A dose unit which is equal to 1 milligram of a toxic or pharmaceutical substance per square meter of surface area of the recipient subject.,FALSE,,,http://purl.obolibrary.org/obo/UO_1010049|http://purl.obolibrary.org/obo/UO_0000307,,,UO:0000309,http://purl.obolibrary.org/obo/UO_0000297,A dose unit which is equal to 1 milligram of a toxic or pharmaceutical substance per square meter of surface area of the recipient subject.,,,
http://purl.obolibrary.org/obo/UO_0000300,nano,n|10^[-9],A prefix in the metric system denoting a factor of 10 to the power of -9.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000046,n|10^[-9],,UO:0000300,,A prefix in the metric system denoting a factor of 10 to the power of -9.,,,
http://purl.obolibrary.org/obo/UO_0000307,dose unit,,"A concentration unit which is a standard measure of the amount of a toxic or pharmaceutical substance administered to a recipient subject, expressed in terms of the size of the subject.",FALSE,,,http://purl.obolibrary.org/obo/UO_0000051,,,UO:0000307,,"A concentration unit which is a standard measure of the amount of a toxic or pharmaceutical substance administered to a recipient subject, expressed in terms of the size of the subject.",,,
http://purl.obolibrary.org/obo/UO_0000304,atto,10^[-18],A prefix in the metric system denoting a factor of 10 to the power of -18.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000046,a,10^[-18],UO:0000304,,A prefix in the metric system denoting a factor of 10 to the power of -18.,,,
http://purl.obolibrary.org/obo/UO_0000305,zepto,10^[-21],A prefix in the metric system denoting a factor of 10 to the power of -21.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000046,z,10^[-21],UO:0000305,,A prefix in the metric system denoting a factor of 10 to the power of -21.,,,
http://purl.obolibrary.org/obo/UO_0000306,yocto,10^[-24],A prefix in the metric system denoting a factor of 10 to the power of -24.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000046,y,10^[-24],UO:0000306,,A prefix in the metric system denoting a factor of 10 to the power of -24.,,,
http://purl.obolibrary.org/obo/UO_1000088,gram per mole based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000055,,,UO:1000088,,,,,
http://purl.obolibrary.org/obo/UO_1000085,candela per square meter based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000053,,,UO:1000085,,,,,
http://purl.obolibrary.org/obo/UO_1000080,square meter based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000047,,,UO:1000080,,,,,
http://purl.obolibrary.org/obo/UO_1000082,square millimeter based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000047,,,UO:1000082,,,,,
http://purl.obolibrary.org/obo/UO_1000081,square centimeter based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000047,,,UO:1000081,,,,,
http://purl.obolibrary.org/obo/UO_1000084,gram per cubic centimeter based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000052,,,UO:1000084,,,,,
http://purl.obolibrary.org/obo/UO_1000089,cubic meter per mole based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000056,,,UO:1000089,,,,,
http://purl.obolibrary.org/obo/UO_1000185,degree based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000122,,,UO:1000185,,,,,
http://purl.obolibrary.org/obo/UO_1000181,enzyme unit based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000119,,,UO:1000181,,,,,
http://purl.obolibrary.org/obo/UO_1000180,mass per unit volume based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000051,,,UO:1000180,,,,,
http://purl.obolibrary.org/obo/UO_1000188,pi based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000186,,,UO:1000188,,,,,
http://purl.obolibrary.org/obo/UO_1000134,gray based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000129,,,UO:1000134,,,,,
http://purl.obolibrary.org/obo/UO_1000137,sievert based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000130,,,UO:1000137,,,,,
http://purl.obolibrary.org/obo/UO_1000136,roentgen based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000131,,,UO:1000136,,,,,
http://purl.obolibrary.org/obo/UO_1000135,rad based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000129,,,UO:1000135,,,,,
http://purl.obolibrary.org/obo/UO_1000132,becquerel based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000128,,,UO:1000132,,,,,
http://purl.obolibrary.org/obo/UO_1000133,curie based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000128,,,UO:1000133,,,,,
http://purl.obolibrary.org/obo/UO_0000142,milligray,mGy,An absorbed dose unit which is equal to one thousandth of a gray or 10^[-3] Gy.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000134,mGy,,UO:0000142,http://purl.obolibrary.org/obo/UO_0000297,An absorbed dose unit which is equal to one thousandth of a gray or 10^[-3] Gy.,,,
http://purl.obolibrary.org/obo/UO_0000140,Roentgen equivalent man,rem,A dose equivalent unit which when multiplied by hundred is equal to one sievert or 1 Sv. 1 Sv is equal to 100 rem.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000140,rem,,UO:0000140,,A dose equivalent unit which when multiplied by hundred is equal to one sievert or 1 Sv. 1 Sv is equal to 100 rem.,,,
http://purl.obolibrary.org/obo/UO_0000147,disintegrations per minute,dpm,An activity (of a radionuclide) unit which is equal to the activity of a quantity of radioactive material in which one nucleus decays per minute or there is one atom disintegration per minute.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000147,dpm,,UO:0000147,,An activity (of a radionuclide) unit which is equal to the activity of a quantity of radioactive material in which one nucleus decays per minute or there is one atom disintegration per minute.,,,
http://purl.obolibrary.org/obo/UO_0000141,microgray,uGy,An absorbed dose unit which is equal to one millionth of a gray or 10^[-6] Gy.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000134,uGy,,UO:0000141,http://purl.obolibrary.org/obo/UO_0000299,An absorbed dose unit which is equal to one millionth of a gray or 10^[-6] Gy.,,,
http://purl.obolibrary.org/obo/UO_0000146,microcurie,uCi,An activity (of a radionuclide) unit which is equal to one millionth of a curie or 10^[-6] Ci.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000133,uCi,,UO:0000146,http://purl.obolibrary.org/obo/UO_0000299,An activity (of a radionuclide) unit which is equal to one millionth of a curie or 10^[-6] Ci.,,,
http://purl.obolibrary.org/obo/UO_0000145,millicurie,mCi,An activity (of a radionuclide) unit which is equal to one thousandth of a curie or 10^[-3] Ci.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000133,mCi,,UO:0000145,http://purl.obolibrary.org/obo/UO_0000297,An activity (of a radionuclide) unit which is equal to one thousandth of a curie or 10^[-3] Ci.,,,
http://purl.obolibrary.org/obo/UO_0000144,nanosievert,nSv,A dose equivalent unit which is equal to one thousandth of a millionth of a sievert or 10^[-9] Sv.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000137,nSv,,UO:0000144,http://purl.obolibrary.org/obo/UO_0000300,A dose equivalent unit which is equal to one thousandth of a millionth of a sievert or 10^[-9] Sv.,,,
http://purl.obolibrary.org/obo/UO_0000148,counts per minute,cpm,An activity (of a radionuclide) unit which is equal to the number of light emissions produced by ionizing radiation in one minute.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000148,cpm,,UO:0000148,,An activity (of a radionuclide) unit which is equal to the number of light emissions produced by ionizing radiation in one minute.,,,
http://purl.obolibrary.org/obo/UO_0000143,nanogray,nGy,An absorbed dose unit which is equal to one thousandth of a millionth of a gray or 10^[-9] Gy.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000134,nGy,,UO:0000143,http://purl.obolibrary.org/obo/UO_0000300,An absorbed dose unit which is equal to one thousandth of a millionth of a gray or 10^[-9] Gy.,,,
http://purl.obolibrary.org/obo/UO_1000100,cubic decimeter based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000095,,,UO:1000100,,,,,
http://purl.obolibrary.org/obo/UO_1000106,hertz based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000105,,,UO:1000106,,,,,
http://purl.obolibrary.org/obo/UO_1000108,newton based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000107,,,UO:1000108,,,,,
http://purl.obolibrary.org/obo/UO_1010001,square micrometer based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000047,,,UO:1010001,,,,,
http://purl.obolibrary.org/obo/UO_1010029,quart based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000095,,,UO:1010029,,,,,
http://purl.obolibrary.org/obo/UO_1010028,pint based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000095,,,UO:1010028,,,,,
http://purl.obolibrary.org/obo/UO_1010025,acre based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000047,,,UO:1010025,,,,,
http://purl.obolibrary.org/obo/UO_1010022,nautical mile based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0010019,,,UO:1010022,,,,,
http://purl.obolibrary.org/obo/UO_1010021,cable based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0010019,,,UO:1010021,,,,,
http://purl.obolibrary.org/obo/UO_1010024,rood based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000047,,,UO:1010024,,,,,
http://purl.obolibrary.org/obo/UO_1010026,fluid ounce based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000095,,,UO:1010026,,,,,
http://purl.obolibrary.org/obo/UO_1010023,perch based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000047,,,UO:1010023,,,,,
http://purl.obolibrary.org/obo/UO_1010020,fathom based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0010019,,,UO:1010020,,,,,
http://purl.obolibrary.org/obo/UO_1010027,gill based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000095,,,UO:1010027,,,,,
http://purl.obolibrary.org/obo/UO_0000131,exposure unit,,A unit which is a standard measure of the quantity that expresses the ability of radiation to ionize air and thereby create electric charges which can be collected and measured.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000127,,,UO:0000131,,A unit which is a standard measure of the quantity that expresses the ability of radiation to ionize air and thereby create electric charges which can be collected and measured.,,,
http://purl.obolibrary.org/obo/UO_0000133,curie,Ci,An activity (of a radionuclide) unit which is equal to the activity of a quantity of radioactive material in which there are 3.7 x 10^[10] atom disintegration per second (dps).,FALSE,,,http://purl.obolibrary.org/obo/UO_1000133,Ci,,UO:0000133,,An activity (of a radionuclide) unit which is equal to the activity of a quantity of radioactive material in which there are 3.7 x 10^[10] atom disintegration per second (dps).,,,
http://purl.obolibrary.org/obo/UO_0000132,becquerel,Bq,An activity (of a radionuclide) unit which is equal to the activity of a quantity of radioactive material in which one nucleus decays per second or there is one atom disintegration per second (dps).,FALSE,,,http://purl.obolibrary.org/obo/UO_1000132,Bq,,UO:0000132,,An activity (of a radionuclide) unit which is equal to the activity of a quantity of radioactive material in which one nucleus decays per second or there is one atom disintegration per second (dps).,,,
http://purl.obolibrary.org/obo/UO_0000136,roentgen,R,An exposure unit which is equal to the amount of radiation required to liberate positive and negative charges of one electrostatic unit of charge in 1 cm^[3] of air at standard temperature and pressure (STP). This corresponds to the generation of approximately 2.0810^[9] ion pairs.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000136,R,,UO:0000136,,An exposure unit which is equal to the amount of radiation required to liberate positive and negative charges of one electrostatic unit of charge in 1 cm^[3] of air at standard temperature and pressure (STP). This corresponds to the generation of approximately 2.0810^[9] ion pairs.,,,
http://purl.obolibrary.org/obo/UO_0000135,rad,,An absorbed dose unit which is equal to 0.01 gray (Gy).,FALSE,,,http://purl.obolibrary.org/obo/UO_1000135,,,UO:0000135,,An absorbed dose unit which is equal to 0.01 gray (Gy).,,,
http://purl.obolibrary.org/obo/UO_0000130,dose equivalent unit,,A unit which is a standard measure of the expression of dose in terms of its biological effect.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000127,,,UO:0000130,,A unit which is a standard measure of the expression of dose in terms of its biological effect.,,,
http://purl.obolibrary.org/obo/UO_0000139,microsievert,uSv,A dose equivalent unit which is equal to one millionth of a sievert or 10^[-6] Sv.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000137,uSv,,UO:0000139,http://purl.obolibrary.org/obo/UO_0000299,A dose equivalent unit which is equal to one millionth of a sievert or 10^[-6] Sv.,,,
http://purl.obolibrary.org/obo/UO_0000137,sievert,Sv,A dose equivalent unit which is equal to the absorption of one joule of radiation energy by one kilogram of matter.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000137,Sv,,UO:0000137,,A dose equivalent unit which is equal to the absorption of one joule of radiation energy by one kilogram of matter.,,,
http://purl.obolibrary.org/obo/UO_0000134,gray,Gy,An absorbed dose unit which is equal to the absorption of one joule of radiation energy by one kilogram of matter.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000134,Gy,,UO:0000134,,An absorbed dose unit which is equal to the absorption of one joule of radiation energy by one kilogram of matter.,,,
http://purl.obolibrary.org/obo/UO_0000138,millisievert,mSv,A dose equivalent unit which is equal to one thousandth of a sievert or 10^[-3] Sv.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000137,mSv,,UO:0000138,http://purl.obolibrary.org/obo/UO_0000297,A dose equivalent unit which is equal to one thousandth of a sievert or 10^[-3] Sv.,,,
http://purl.obolibrary.org/obo/UO_1000112,joule based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000111,,,UO:1000112,,,,,
http://purl.obolibrary.org/obo/UO_1000118,lumen based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000117,,,UO:1000118,,,,,
http://purl.obolibrary.org/obo/UO_1000114,watt based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000113,,,UO:1000114,,,,,
http://purl.obolibrary.org/obo/UO_1000116,lux based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000115,,,UO:1000116,,,,,
http://purl.obolibrary.org/obo/UO_1000110,pascal based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000109,,,UO:1000110,,,,,
http://purl.obolibrary.org/obo/UO_1010014,yard based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000001,,,UO:1010014,,,,,
http://purl.obolibrary.org/obo/UO_1010012,thou based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000001,,,UO:1010012,,,,,
http://purl.obolibrary.org/obo/UO_1010018,league based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000001,,,UO:1010018,,,,,
http://purl.obolibrary.org/obo/UO_1010017,mile based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000001,,,UO:1010017,,,,,
http://purl.obolibrary.org/obo/UO_1010015,chain based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000001,,,UO:1010015,,,,,
http://purl.obolibrary.org/obo/UO_1010011,inch based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000001,,,UO:1010011,,,,,
http://purl.obolibrary.org/obo/UO_1010010,hectare based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000047,,,UO:1010010,,,,,
http://purl.obolibrary.org/obo/UO_1010013,foot based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000001,,,UO:1010013,,,,,
http://purl.obolibrary.org/obo/UO_1010019,maritime length unit based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000001,,,UO:1010019,,,,,
http://purl.obolibrary.org/obo/UO_1010016,furlong based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000001,,,UO:1010016,,,,,
http://purl.obolibrary.org/obo/UO_1000097,cubic centimeter based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000095,,,UO:1000097,,,,,
http://purl.obolibrary.org/obo/UO_1000090,cubic centimeter per mole based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000056,,,UO:1000090,,,,,
http://purl.obolibrary.org/obo/UO_1000096,cubic meter based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000095,,,UO:1000096,,,,,
http://purl.obolibrary.org/obo/UO_1000092,turns per second based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000058,,,UO:1000092,,,,,
http://purl.obolibrary.org/obo/UO_1000093,cubic meter per kilogram based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000059,,,UO:1000093,,,,,
http://purl.obolibrary.org/obo/UO_1000094,meter per second based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000060,,,UO:1000094,,,,,
http://purl.obolibrary.org/obo/UO_1000099,liter based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000095,,,UO:1000099,,,,,
http://purl.obolibrary.org/obo/UO_0000285,count per molar,M^-1|1/M,A rate unit which is equal to one over one molar.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000285,M^-1|1/M,,UO:0000285,,A rate unit which is equal to one over one molar.,,,
http://purl.obolibrary.org/obo/UO_0000288,zetta,Z|10^[21],A prefix in the metric system denoting a factor of ten to the power of 21.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000046,Z|10^[21],,UO:0000288,,A prefix in the metric system denoting a factor of ten to the power of 21.,,,
http://purl.obolibrary.org/obo/UO_0000281,count per nanomolar second,nM^-1 s^-1,A rate unit which is equal to one over one nanomolar second.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000281,nM^-1 s^-1,,UO:0000281,,A rate unit which is equal to one over one nanomolar second.,,,
http://purl.obolibrary.org/obo/UO_0000282,count per molar second,M^-1 s^-1,A rate unit which is equal to one over one molar second.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000282,M^-1 s^-1,,UO:0000282,,A rate unit which is equal to one over one molar second.,,,
http://purl.obolibrary.org/obo/UO_0000283,kilogram per hectare,,An area density unit which is equal to the mass of an object in kilograms divided by the surface area in hectares.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000054,,,UO:0000283,,An area density unit which is equal to the mass of an object in kilograms divided by the surface area in hectares.,,,
http://purl.obolibrary.org/obo/UO_0000284,count per nanomolar,nM^-1|1/nM,A rate unit which is equal to one over one nanomolar.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000284,nM^-1|1/nM,,UO:0000284,,A rate unit which is equal to one over one nanomolar.,,,
http://purl.obolibrary.org/obo/UO_0000286,yotta,Y|10^[24],A prefix in the metric system denoting a factor of ten to the power of 24.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000046,Y|10^[24],,UO:0000286,,A prefix in the metric system denoting a factor of ten to the power of 24.,,,
http://purl.obolibrary.org/obo/UO_0000280,rate unit,,A unit which represents a standard measurement occurrence of a process per unit time.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000000,,,UO:0000280,,A unit which represents a standard measurement occurrence of a process per unit time.,,,
http://purl.obolibrary.org/obo/UO_0000287,hecto,h|10^[2],A prefix in the metric system denoting a factor of one hundred.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000046,h|10^[2],,UO:0000287,,A prefix in the metric system denoting a factor of one hundred.,,,
http://purl.obolibrary.org/obo/UO_0000289,exa,E|10^[18],A prefix in the metric system denoting a factor of ten to the power of 18.,FALSE,,,http://purl.obolibrary.org/obo/UO_0000046,E|10^[18],,UO:0000289,,A prefix in the metric system denoting a factor of ten to the power of 18.,,,
http://purl.obolibrary.org/obo/UO_1000216,disintegrations per second based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000128,,,UO:1000216,,,,,
http://purl.obolibrary.org/obo/UO_1000210,colony forming unit based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000189,,,UO:1000210,,,,,
http://purl.obolibrary.org/obo/UO_1000211,plaque forming unit based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000189,,,UO:1000211,,,,,
http://purl.obolibrary.org/obo/UO_1000213,colony forming unit per milliliter based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000212,,,UO:1000213,,,,,
http://purl.obolibrary.org/obo/UO_1000218,volt based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000217,,,UO:1000218,,,,,
http://purl.obolibrary.org/obo/UO_1000215,plaque forming unit per milliliter based unit,,,FALSE,,,http://purl.obolibrary.org/obo/UO_0000214,,,UO:1000215,,,,,
http://purl.obolibrary.org/obo/UO_0000087,kilogram per mole,kg/mol,A molar mass unit which is equal to one kilogram of mass of one mole of chemical element or chemical compound.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000088,kg/mol,,UO:0000087,http://purl.obolibrary.org/obo/UO_0000294,A molar mass unit which is equal to one kilogram of mass of one mole of chemical element or chemical compound.,,,
http://purl.obolibrary.org/obo/UO_0000081,square centimeter,square centimetre|cm^[2],An area unit which is equal to one ten thousandth of a square meter or 10^[-4] m^[2].,FALSE,,,http://purl.obolibrary.org/obo/UO_1000081,square centimetre|cm^[2],,UO:0000081,,An area unit which is equal to one ten thousandth of a square meter or 10^[-4] m^[2].,,,
http://purl.obolibrary.org/obo/UO_0000089,cubic meter per mole,m^[3]/mol|cubic metre per mole,"A molar volume unit which is equal to 1 cubic meter occupied by one mole of a substance in the form of a solid, liquid, or gas.",FALSE,,,http://purl.obolibrary.org/obo/UO_1000089,m^[3]/mol|cubic metre per mole,,UO:0000089,,"A molar volume unit which is equal to 1 cubic meter occupied by one mole of a substance in the form of a solid, liquid, or gas.",,,
http://purl.obolibrary.org/obo/UO_0000085,candela per square meter,cd/m^[2]|candela per square metre,A luminance unit which is equal to a luminous intensity of one candela radiating from a surface whose area is one square meter.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000085,cd/m^[2]|candela per square metre,,UO:0000085,,A luminance unit which is equal to a luminous intensity of one candela radiating from a surface whose area is one square meter.,,,
http://purl.obolibrary.org/obo/UO_0000082,square millimeter,square millimetre|mm^[2],An area unit which is equal to one millionth of a square meter or 10^[-6] m^[2].,FALSE,,,http://purl.obolibrary.org/obo/UO_1000082,square millimetre|mm^[2],,UO:0000082,,An area unit which is equal to one millionth of a square meter or 10^[-6] m^[2].,,,
http://purl.obolibrary.org/obo/UO_0000080,square meter,square metre|m^[2],An area unit which is equal to an area enclosed by a square with sides each 1 meter long.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000080,square metre|m^[2],,UO:0000080,,An area unit which is equal to an area enclosed by a square with sides each 1 meter long.,,,
http://purl.obolibrary.org/obo/UO_0000086,kilogram per square meter,kilogram per square metre|kg/m^[2],An area density unit which is equal to the mass of an object in kilograms divided by the surface area in meters squared.,FALSE,,,http://purl.obolibrary.org/obo/UO_1010049,kilogram per square metre|kg/m^[2],,UO:0000086,http://purl.obolibrary.org/obo/UO_0000294,An area density unit which is equal to the mass of an object in kilograms divided by the surface area in meters squared.,,,
http://purl.obolibrary.org/obo/UO_0000088,gram per mole,g/mol,A molar mass unit which is equal to one gram of mass of one mole of chemical element or chemical compound.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000088,g/mol,,UO:0000088,,A molar mass unit which is equal to one gram of mass of one mole of chemical element or chemical compound.,,,
http://purl.obolibrary.org/obo/UO_0000084,gram per cubic centimeter,gram per cubic centimetre|g/cm^[3],A mass unit density which is equal to mass of an object in grams divided by the volume in cubic centimeters.,FALSE,,,http://purl.obolibrary.org/obo/UO_1000084,gram per cubic centimetre|g/cm^[3],,UO:0000084,,A mass unit density which is equal to mass of an object in grams divided by the volume in cubic centimeters.,,,
